grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00015.jpg
등심1,8.0,6.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00016.jpg
등심1,6.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00017.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00018.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00019.jpg
등심1,2.0,8.0,4.0,8.0,4.0,./meat_dataset/등심1/등심1_00020.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00021.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00022.jpg
등심1,4.0,8.0,4.0,8.0,4.0,./meat_dataset/등심1/등심1_00023.jpg
등심1,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00024.jpg
등심1,4.0,8.0,4.0,8.0,4.0,./meat_dataset/등심1/등심1_00025.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00026.jpg
등심1,6.0,8.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00027.jpg
등심1,2.0,4.0,4.0,8.0,4.0,./meat_dataset/등심1/등심1_00028.jpg
등심1,6.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00029.jpg
등심1,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1/등심1_00030.jpg
등심1,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1/등심1_00031.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00032.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00033.jpg
등심1,6.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00034.jpg
등심1,6.0,8.0,6.0,4.0,2.0,./meat_dataset/등심1/등심1_00035.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00036.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00037.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00038.jpg
등심1,6.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00039.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00040.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00041.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00042.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00043.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00044.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00045.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00046.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00047.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00048.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00049.jpg
등심1,4.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00050.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00051.jpg
등심1,4.0,8.0,4.0,6.0,2.0,./meat_dataset/등심1/등심1_00052.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00053.jpg
등심1,4.0,8.0,4.0,6.0,2.0,./meat_dataset/등심1/등심1_00054.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00055.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00056.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00057.jpg
등심1,4.0,8.0,4.0,6.0,2.0,./meat_dataset/등심1/등심1_00058.jpg
등심1,8.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1/등심1_00059.jpg
등심1,4.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00060.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00061.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00062.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00063.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00064.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00065.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00066.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00067.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00068.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00069.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00070.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00071.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00072.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00073.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00074.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00075.jpg
등심1,6.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00076.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00077.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00078.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00079.jpg
등심1,2.0,8.0,4.0,6.0,2.0,./meat_dataset/등심1/등심1_00080.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00081.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00082.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00083.jpg
등심1,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00084.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00085.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00086.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00087.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00088.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00089.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00090.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00091.jpg
등심1,6.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00092.jpg
등심1,6.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00093.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00094.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00095.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00096.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00097.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00098.jpg
등심1,4.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00099.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00100.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00101.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00102.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00103.jpg
등심1,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00104.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00105.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00106.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00107.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00108.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00109.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00110.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00111.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00112.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00113.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00114.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00115.jpg
등심1,8.0,8.0,6.0,6.0,10.0,./meat_dataset/등심1/등심1_00116.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00117.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00118.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00119.jpg
등심1,8.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00120.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00121.jpg
등심1,6.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00122.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00123.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00124.jpg
등심1,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00125.jpg
등심1,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1/등심1_00126.jpg
등심1,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00127.jpg
등심1,6.0,8.0,2.0,8.0,4.0,./meat_dataset/등심1/등심1_00128.jpg
등심1,6.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00129.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00130.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00131.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00132.jpg
등심1,8.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00133.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00134.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00135.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00136.jpg
등심1,4.0,8.0,4.0,6.0,2.0,./meat_dataset/등심1/등심1_00137.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00138.jpg
등심1,6.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00139.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00140.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00141.jpg
등심1,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00142.jpg
등심1,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00143.jpg
등심1,6.0,4.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00144.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00145.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00146.jpg
등심1,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00147.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00148.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00149.jpg
등심1,8.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1/등심1_00150.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00151.jpg
등심1,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00152.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00153.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00154.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00155.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00156.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00157.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00158.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00159.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00160.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00161.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00162.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00163.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00164.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00165.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00166.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00167.jpg
등심1,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00168.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00169.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00170.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00171.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00172.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00173.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00174.jpg
등심1,4.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00175.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00176.jpg
등심1,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00177.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00178.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00179.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00180.jpg
등심1,4.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00181.jpg
등심1,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1/등심1_00182.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00183.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00184.jpg
등심1,2.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00185.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00186.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00187.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00188.jpg
등심1,6.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00189.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00190.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00191.jpg
등심1,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00192.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00193.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00194.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00195.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00196.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00197.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00198.jpg
등심1,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1/등심1_00199.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00200.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00201.jpg
등심1,4.0,10.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00202.jpg
등심1,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00203.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00204.jpg
등심1,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1/등심1_00205.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00206.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00207.jpg
등심1,4.0,10.0,4.0,4.0,2.0,./meat_dataset/등심1/등심1_00208.jpg
등심1,6.0,8.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00209.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00210.jpg
등심1,8.0,6.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00211.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00212.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00213.jpg
등심1,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00214.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00215.jpg
등심1,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1/등심1_00216.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00217.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00218.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00219.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00220.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00221.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00222.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00223.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00224.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00225.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00226.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00227.jpg
등심1,6.0,4.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00228.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00229.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00230.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00231.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00232.jpg
등심1,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00233.jpg
등심1,8.0,8.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00234.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00235.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00236.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00237.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00238.jpg
등심1,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00240.jpg
등심1,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심1/등심1_00241.jpg
등심1,4.0,10.0,4.0,6.0,2.0,./meat_dataset/등심1/등심1_00242.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00243.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00244.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00245.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00246.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00247.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00248.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00249.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00250.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00251.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00252.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00253.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00254.jpg
등심1,6.0,8.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00255.jpg
등심1,4.0,8.0,4.0,6.0,2.0,./meat_dataset/등심1/등심1_00256.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00257.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00258.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00259.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00260.jpg
등심1,6.0,10.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00261.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00262.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00263.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00264.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00265.jpg
등심1,8.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1/등심1_00266.jpg
등심1,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1/등심1_00267.jpg
등심1,8.0,8.0,8.0,4.0,6.0,./meat_dataset/등심1/등심1_00268.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00269.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00270.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00271.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00272.jpg
등심1,6.0,10.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00273.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00274.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00275.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00276.jpg
등심1,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00277.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00278.jpg
등심1,4.0,10.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00279.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00280.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00281.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00282.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00283.jpg
등심1,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심1/등심1_00284.jpg
등심1,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00285.jpg
등심1,8.0,8.0,6.0,6.0,8.0,./meat_dataset/등심1/등심1_00286.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00287.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00288.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00289.jpg
등심1,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00290.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00291.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00292.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00293.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00294.jpg
등심1,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1/등심1_00295.jpg
등심1,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00296.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00297.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00298.jpg
등심1,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00299.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00300.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00301.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00302.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00303.jpg
등심1,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00304.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00305.jpg
등심1,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1/등심1_00306.jpg
등심1,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1/등심1_00307.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00308.jpg
등심1,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1/등심1_00309.jpg
등심1,4.0,4.0,4.0,4.0,4.0,./meat_dataset/등심1/등심1_00310.jpg
등심1,6.0,10.0,6.0,6.0,4.0,./meat_dataset/등심1/등심1_00311.jpg
등심1,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1/등심1_00312.jpg
